Track name,Artist name,Album,Playlist name,Type,ISRC
"Watch Your Step","Bobby Parker","I Was a Mod Before You Were a Mod Vol. 9","R&B","Playlist","QM6P41488761"
"Joy in Repetition","Prince","Music from Graffiti Bridge","R&B","Playlist","USWB10103303"
"Taxi","J. Blackfoot","Taxi","R&B","Playlist","USN260810376"
"Cosmic Slop","Funkadelic","Cosmic Slop","R&B","Playlist","US25X0588977"
"Hitch Hike","Marvin Gaye","That Stubborn Kinda Fellow","R&B","Playlist","DEPZ61004819"
"The Cisco Kid","War","Anthology 1970-1994","R&B","Playlist","USRHD0703008"
"I Cried a Tear","LaVern Baker","Blues Ballads","R&B","Playlist","DEBL60364276"
"Hey, Western Union Man","Jerry Butler","The Ice Man Cometh","R&B","Playlist","USIR20080018"
"School Is Out (Rerecorded)","Gary U.S. Bonds","His Very Best (Rerecorded Version)","R&B","Playlist","USDEI0807390"
"Lavender Blue","Sammy Turner","Sammy Turner - His Greatest Hits","R&B","Playlist","GBEL81202147"
"It's Raining","Irma Thomas","Home Of The Blues Vol 1 And 2","R&B","Playlist","USEM39500370"
"The Love I Saw In You Was Just A Mirage","Smokey Robinson & The Miracles","The Definitive Collection","R&B","Playlist","USMO10110353"
"Where Is the Love","Roberta Flack","A Donny Hathaway Collection","R&B","Playlist","USAT20003377"
"Jungle Fever","The Chakachas","Jungle Fever","R&B","Playlist","BEUM70600095"
"Never Give You Up","Jerry Butler","The Ice Man Cometh","R&B","Playlist","USIR20000586"
"Sexbomb","Tom Jones","Reload","R&B","Playlist","GBBRL9970040"
"The House That Jack Built","Aretha Franklin","The Queen Of Soul","R&B","Playlist","USAT20181171"
"Appletree","Erykah Badu","Baduizm","R&B","Playlist","USUR19700714"
"Jump to It - Original 12"" Mix","Aretha Franklin","Jump To It","R&B","Playlist","USAR10000428"
"Thinking of You - 1995 Remaster","Sister Sledge","We Are Family (1995 Remaster)","R&B","Playlist","USAT20102165"
"Feel so Real","Steve Arrington","Dancin' In The Key Of Life","R&B","Playlist","USAT20623848"
"Footsteps in the Dark, Pts. 1 & 2","The Isley Brothers","Go for Your Guns","R&B","Playlist","USSM10016350"
"I'm Crying","The Animals","Most of the Animals","R&B","Playlist","GBAYE6400211"
"Talk to Me, Talk to Me","Little Willie John","Fever - The Definitive Little Willie John","R&B","Playlist","GB8XC1090201"
"Sorry (I Ran All The Way Home)","The Impalas","Sorry (I Ran All The Way Home) - Best Of","R&B","Playlist","USA371372731"
"Wild Honey - Remastered 2001","The Beach Boys","Wild Honey (Remastered)","R&B","Playlist","USCA20100366"
"Cel U Lar Device","Erykah Badu","But You Caint Use My Phone (Mixtape)","R&B","Playlist","USUM71518278"
"Let's Twist Again","Chubby Checker","Let's Twist Again","R&B","Playlist","GBURZ1103893"
"White Iverson","Post Malone","White Iverson","R&B","Playlist","USUM71511528"
"Take Time to Know Her","Percy Sledge","Take Time to Know Her","R&B","Playlist","USAT29902052"
"Shake a Tail Feather","The Five Du-Tones","The One-Derful! Collection: One-Derful! Records","R&B","Playlist","FR10S1472853"
"I'm Gonna Tear Your Playhouse Down","Ann Peebles","I Can't Stand the Rain","R&B","Playlist","US2HK0913809"
"I'll Try Something New","The Miracles","Greatest Hits: From The Beginning","R&B","Playlist","USMO10400466"
"Theme From Mahogany (Do You Know Where You're Going To) - Single Version","Diana Ross","The Greatest","R&B","Playlist","USMO17500374"
"Love Don't Live Here Anymore","Rose Royce","Rose Royce III: Strikes Again!","R&B","Playlist","USWB17800008"
"Love Sensation '06 (Original Mix)","Loleatta Holloway","The Gusto Collection 8","R&B","Playlist","GBBRL0690274"
"Backfield In Motion","Mel & Tim","One Hit Wonders - Vol. 3","R&B","Playlist","USDEI6901419"
"Let Me in","The Sensations","Will You Love Me Tomorrow?- The Girl Groups of the 50s & 60s","R&B","Playlist","GBRXC1202838"
"No, No, No, Pt. 1","Destiny's Child","Destiny's Child","R&B","Playlist","USSM19702013"
"Love You Down - Extended Version","Ready For The World","'80s Soul #1's","R&B","Playlist","USMC18621967"
"Shake","Otis Redding","The Very Best of Otis Redding","R&B","Playlist","USAT10000022"
"That Is Rock’n’Roll","The Coasters","Baby That Is Rock n Roll","R&B","Playlist","GBCQV1100591"
"Pon de Replay","Rihanna","Music Of The Sun","R&B","Playlist","USIR20500331"
"It Takes More - Bloodshy Main Mix","Ms. Dynamite","A Little Deeper","R&B","Playlist","GBAKW0201090"
"Friendship Train - Single Version","Gladys Knight & The Pips","The Best of Gladys Knight & The Pips: Love Finds Its Own Way","R&B","Playlist","USMO16900493"
"Inside Looking Out","The Animals","The Best of the Animals","R&B","Playlist","GB01A0701513"
"Night Air","Jamie Woon","Night Air","R&B","Playlist","GBUM71026544"
"Superwoman","Karyn White","Rhino Hi-Five: Karyn White","R&B","Playlist","USWB10000487"
"Fairground","Simply Red","Life (Expanded Version)","R&B","Playlist","GBAHS0300763"
"I've Got Dreams to Remember","Otis Redding","The Very Best of Otis Redding","R&B","Playlist","USAT20000314"
"Original Sufferhead","Fela Kuti","Original Sufferhead","R&B","Playlist","USME30902244"
"Inside Out","Odyssey","The Very Best Of Odyssey","R&B","Playlist","GBJUT0800533"
"La vie en rose","Grace Jones","Portfolio","R&B","Playlist","USIR27700004"
"A Love Bizarre","Sheila E.","Romance 1600","R&B","Playlist","USWB10200852"
"That's Why (I Love You So)","Jackie Wilson","The Ultimate Jackie Wilson","R&B","Playlist","USBWC0110033"
"Parchman Farm","Mose Allison","Local Color","R&B","Playlist","USFI87300080"
"Twilight Time","The Platters","The Best Of The Platters","R&B","Playlist","USMR15887025"
"Don't Hang Up","The Orlons","The Best Of The Orlons","R&B","Playlist","USA176240610"
"It Wasn't Me","Shaggy","Hot Shot (International Version #2)","R&B","Playlist","USMC10000393"
"Roll (Burbank Funk)","The Internet","Hive Mind","R&B","Playlist","USSM11803526"
"Trouble Man - Soundtrack Version","Marvin Gaye","Trouble Man: 40th Anniversary Expanded Edition","R&B","Playlist","USMO17200014"
"Dark End Of The Street","The Flying Burrito Brothers","The Gilded Palace Of Sin & Burritos","R&B","Playlist","USAM16800870"
"Still I'm Sad","The Yardbirds","The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling","R&B","Playlist","GBAWA0515357"
"Walkin' In The Rain With The One I Love","Love Unlimited","Love Songs","R&B","Playlist","USMC17246884"
"Holding On","Tirzah","Devotion","R&B","Playlist","GBCEL1800128"
"You Don't Know Like I Know - LP/Single Version","Sam & Dave","Atlantic Top 60: Sweat-Soaked Soul Classics","R&B","Playlist","USAT20001068"
"Holy Cow","Lee Dorsey","The New Lee Dorsey","R&B","Playlist","USAR18500194"
"Crying Time","Ray Charles","Golden Voices (Remastered)","R&B","Playlist","SEWDL9982103"
"Get You (feat. Kali Uchis)","Daniel Caesar","Freudian","R&B","Playlist","TCACR1690004"
"C'mon and Swim","Bobby Freeman","Goldisc Records From the Vault, Vol. 2","R&B","Playlist","uscgh0651145"
"Raindrops","Dee Clark","Doo Wop Golden Oldies Vol 4","R&B","Playlist","USESK0607339"
"Just Got Paid","Johnny Kemp","Secrets of Flying (Expanded Edition)","R&B","Playlist","USSM11503575"
"God is a woman","Ariana Grande","Sweetener","R&B","Playlist","USUM71808574"
"Playground","Steve Lacy","Apollo XXI","R&B","Playlist","GBWWP1904864"
"Ch-Ching","Chairlift","Ch-Ching","R&B","Playlist","USSM11503434"
"Fantastic Voyage","Lakeside","The Best Of Lakeside","R&B","Playlist","GBAJE8000014"
"Still Smokin' - Hug-a-But","Trouble Funk","Still Smokin'","R&B","Playlist","USGZ21343725"
"Funky Broadway Part 1","Dyke & The Blazers","The Funky Broadway (Digitally Remastered)","R&B","Playlist","QMFMK1321001"
"Yah Mo B There","James Ingram","It's Your Night","R&B","Playlist","USQW10200017"
"Part-Time Lover","Stevie Wonder","In Square Circle","R&B","Playlist","USMO18500543"
"Ordinary People","John Legend","Get Lifted","R&B","Playlist","USSM10411915"
"Let's Wait Awhile","Janet Jackson","Control","R&B","Playlist","USWWW0129522"
"Let's Straighten It Out","Latimore","More, More, More","R&B","Playlist","USBEN1353704"
"Searching for My Love","Bobby Moore & The Rhythm Aces","Searching for My Love","R&B","Playlist","USA561255159"
"A Change Is Gonna Come","Aretha Franklin","I Never Loved a Man the Way I Love You","R&B","Playlist","USAT20801248"
"Winter In America","Gil Scott-Heron","Midnight Band: The First Minute Of A New Day","R&B","Playlist","GBELY1000025"
"Mama Used To Say","Junior","Drivetime","R&B","Playlist","GBF088100901"
"The Bells","Laura Nyro","Gonna Take A Miracle","R&B","Playlist","USSM19914190"
"You Can't Hurry Love - 2016 Remaster","Phil Collins","Hello, I Must Be Going (2016 Remaster)","R&B","Playlist","USRH11509315"
"Shout To The Top","The Style Council","Sweet Loving Ways - The Collection","R&B","Playlist","GBAKW8401003"
"Joy Inside My Tears","Stevie Wonder","Songs In The Key Of Life (Reissue)","R&B","Playlist","USUMG0000364"
"Woman's Gotta Have It","Bobby Womack","The Best Of Bobby Womack - The Soul Years","R&B","Playlist","USEM39200170"
"You Rock My World","Michael Jackson","Invincible","R&B","Playlist","USSM10109858"
"A Change Is Gonna Come","Otis Redding","Otis Blue","R&B","Playlist","USAT10000021"
"Lollipop","The Chordettes","Lollipop","R&B","Playlist","TCACL1638387"
"There Is Something on Your Mind 2","Bobby Marchan","There's Something on Your Mind","R&B","Playlist","DEBL60389801"
"Little Green Apples","O.C. Smith","Pop Classics Of The 60's","R&B","Playlist","USSM10107178"
"Mary Jane","Rick James","Come Get It!","R&B","Playlist","USMO17800017"
"Roforofo Fight","Fela Kuti","Roforofo Fight","R&B","Playlist","USME30902205"
"Williams Blood","Grace Jones","Williams Blood","R&B","Playlist","GBENL0800108"
"In Time","FKA twigs","M3LL155X","R&B","Playlist","UK7MC1500086"
"Gladly","Tirzah","Devotion","R&B","Playlist","GBCEL1800127"
"Single Life","Cameo","Cameo - Universal Masters","R&B","Playlist","USMR18505278"
"He","Jai Paul","Do You Love Her Now / He","R&B","Playlist","GBBKS1900018"
"We Need Some Money","Chuck Brown","The Best of Chuck Brown","R&B","Playlist","USFGU0600002"
"Wonderful World, Beautiful People - Single Version","Jimmy Cliff","The Best Of Jimmy Cliff","R&B","Playlist","GBAPA6900005"
"Lose Yourself to Dance (feat. Pharrell Williams)","Daft Punk","Random Access Memories","R&B","Playlist","USQX91300106"
"Baby That's Backatcha","Smokey Robinson","A Quiet Storm","R&B","Playlist","USMO17582646"
"I'm Going Down","Rose Royce","Car Wash (Soundtrack)","R&B","Playlist","USMC17605486"
"Trying To Live My Life Without You","Otis Clay","Trying To Live My Life Without You","R&B","Playlist","US2HK1333101"
"If You Wanna Be Happy","Jimmy Soul","If You Wanna Be Happy","R&B","Playlist","FR6V82161608"
"Fuck It (I Don't Want You Back)","Eamon","Fuck It (I Don't Want You Back)","R&B","Playlist","USJI10300480"
"Name Game","Shirley Ellis","Gone Girl Groups of the 50's & 60's Featuring the Shangri-La's, The Chantels, The Dixie Cups, The Chiffons, & More!","R&B","Playlist","USESK0606873"
"Skinny Legs And All","Joe Tex","Skinny Legs And All","R&B","Playlist","NLEM80847512"
"The Bird","Anderson .Paak","Malibu","R&B","Playlist","USUYG1088413"
"Fancy Footwork","Chromeo","Fancy Footwork","R&B","Playlist","CAL450794303"
"If I Had No Loot","Tony! Toni! Toné!","Sons Of Soul","R&B","Playlist","USPR39300098"
"That's Where the Happy People Go","The Trammps","Where The Happy People Go","R&B","Playlist","USAT20300940"
"Here I Am (Come And Take Me)","Al Green","Call Me","R&B","Playlist","US2HK0914606"
"Beauty Is Only Skin Deep","The Temptations","Motown's Greatest Hits","R&B","Playlist","USMO16682617"
"Love Makes A Woman","Barbara Acklin","20 Greatest Hits","R&B","Playlist","USBWC0110049"
"Lover Please","Clyde McPhatter","Rare Rock N' Roll Masters","R&B","Playlist","USA560965873"
"Handy Man","Jimmy Jones","The Ultimate Collection","R&B","Playlist","USA561191112"
"I'm Just a Prisoner (Of Your Good Lovin')","Candi Staton","Stand By Your Man","R&B","Playlist","USCA26900126"
"Overjoyed","Stevie Wonder","In Square Circle","R&B","Playlist","USMO18500977"
"Track 2 (Str8 Outta Mumbai)","Jai Paul","Not Available on Spotify","R&B","Playlist",""
"Love On A Two Way Street","The Moments","Complete Stang Singles Collection","R&B","Playlist","GBAJE7000060"
"Coup - 12"" 45 Version","23 Skidoo","Urban Gamelan","R&B","Playlist","GBHBR0404285"
"Hang 'Em High","Booker T. & the M.G.'s","Soul Limbo","R&B","Playlist","USFI86800040"
"Everybody Plays the Fool - Remastered","The Main Ingredient","Bitter Sweet","R&B","Playlist","USRC18805737"
"Say It Right","Nelly Furtado","Loose","R&B","Playlist","USUM70603368"
"Fannie Mae","Buster Brown","I'm Going But I'll Be Back","R&B","Playlist","GBHFE1115256"
"Computer Love","Zapp","The New Zapp IV U","R&B","Playlist","USWB18400009"
"Heaven Help Us All","Stevie Wonder","Stevie Wonder's Greatest Hits, Vol.2","R&B","Playlist","USMO17082861"
"Moon River","Frank Ocean","Moon River","R&B","Playlist","QM24S1802611"
"Housequake","Prince","Sign ""O"" the Times","R&B","Playlist","USWB10101485"
"Just To Be With You","Passions","50s Golden Treasures","R&B","Playlist","USX7N1009036"
"Primetime (feat. Miguel)","Janelle Monáe","The Electric Lady","R&B","Playlist","USBB41300040"
"Don't","Elvis Presley","50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records, Vol. 2","R&B","Playlist","USRC10000255"
"Biking","Frank Ocean","Biking","R&B","Playlist","QM24S1701050"
"Will You Be There","Michael Jackson","Dangerous","R&B","Playlist","USSM10020712"
"Savoy Truffle - Remastered","The Beatles","The Beatles (Remastered)","R&B","Playlist","GBAYE0601670"
"Figure 8","FKA twigs","M3LL155X","R&B","Playlist","UK7MC1500084"
"My World Is Empty Without You - Stereo Version","The Supremes","I Hear A Symphony: Expanded Edition","R&B","Playlist","USUM71210117"
"Miss You Much","Janet Jackson","Rhythm Nation 1814","R&B","Playlist","USAM10110363"
"Baby Don’t Do It","The ""5"" Royales","Golden Doo Wop, Vol. 1","R&B","Playlist","USA2P1347797"
"Lonely Teenager","Dion","The Best Of Dion & The Belmonts","R&B","Playlist","USLA16100001"
"Let Love Rule","Lenny Kravitz","Let Love Rule","R&B","Playlist","USVI28900022"
"I Love You","The Volumes","Dreams / I Love You (Digital 45)","R&B","Playlist","USGZ21352584"
"What Kind of Fool (Do You Think I Am) (Rerecorded)","The Tams","The Very Best of Sixties Soul","R&B","Playlist","USDEI7803573"
"Unforgettable","French Montana","Jungle Rules","R&B","Playlist","USSM11703478"
"Coney Island Baby","The Excellents","Coney Island Baby (Digital 45)","R&B","Playlist","USGZ20606159"
"On My Mind (Jorja Smith X Preditah)","Jorja Smith","On My Mind (Jorja Smith X Preditah)","R&B","Playlist","QM6N21781333"
"Who Put The Bomp","Barry Mann","Lo Mejor de los Años 60, Vol. 3 Pop","R&B","Playlist","QM6P41447369"
"Money Don't Matter 2 Night","Prince","Diamonds and Pearls","R&B","Playlist","USWB10600320"
"Daddy Lessons","Beyoncé","Daddy Lessons","R&B","Playlist","USSM11609437"
"Don't Mess With Bill - Single Version","The Marvelettes","The Definitive Collection","R&B","Playlist","USMO16500352"
"Feel Fine","Emilie Nicolas","Tranquille Emile","R&B","Playlist","NOAGW1800056"
"Gothic Girl","International Pony","Gothic Girl","R&B","Playlist","DEE860600576"
"100 Days, 100 Nights","Sharon Jones & The Dap-Kings","100 Days, 100 Nights","R&B","Playlist","US4GZ0701201"
"Better Now","Post Malone","beerbongs & bentleys","R&B","Playlist","USUM71805170"
"Your Body's Callin'","R. Kelly","The R. In R&B Collection: Volume 1","R&B","Playlist","GBAHK9300171"
"Sophisticated Cissy","The Meters","The Meters","R&B","Playlist","USWB10403303"
"Express","B.T. Express","Do It ('Til You're Satisfied)","R&B","Playlist","QMFMG1580915"
"Summer Friends (feat. Jeremih & Francis & The Lights)","Chance the Rapper","Coloring Book","R&B","Playlist","TCACO1667426"
"Trouble","Ray LaMontagne","Trouble","R&B","Playlist","GBBND0401342"
"B-A-B-Y","Carla Thomas","The Platinum Collection","R&B","Playlist","USAT20700878"
"Bald Head","Roy Byrd","Saga Blues: New Orleans Rhythm and Blues ""Good Rockin' Tonight""","R&B","Playlist","FRZ024970590"
"Walk Away From Love","David Ruffin","The Motown Solo Albums Vol. 2","R&B","Playlist","USMO17584694"
"Silhouettes","The Rays","Doo Wop Golden Oldies Vol 2","R&B","Playlist","USESK0607317"
"I Want'a Do Something Freaky To You","Leon Haywood","Classic Funk - Universal Masters","R&B","Playlist","USPR37509128"
"Sing a Simple Song - Single Version","Sly & The Family Stone","Stand","R&B","Playlist","USSM19903512"
"Millionaire (feat. André 3000)","Kelis","Tasty","R&B","Playlist","USAR10301293"
"Bridge over Troubled Water","Aretha Franklin","Soul Queen","R&B","Playlist","USAT20102294"
"The Jam","Graham Central Station","Ain't No 'Bout-A-Doubt It","R&B","Playlist","USWB11000170"
"Hey Mr. D.J. - Original Mix - Edit","Zhané","R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake","R&B","Playlist","USSM19303563"
"UMI Says","Mos Def","Black On Both Sides","R&B","Playlist","USRW50200231"
"Blue Velvet","The Clovers","The Clovers","R&B","Playlist","USAT20105288"
"Paranoid (feat. B.o.B)","Ty Dolla $ign","Paranoid (feat. B.o.B)","R&B","Playlist","USAT21302366"
"With You I'm Born Again","Billy Preston","Ultimate Collection: Billy Preston","R&B","Playlist","USMO17900482"
"Something About Us","Daft Punk","Discovery","R&B","Playlist","GBDUW0000064"
"I Wish","R. Kelly","The Essential R. Kelly","R&B","Playlist","USJI10000411"
"Come Back My Love","The Wrens","Doo-wop-a-lop, Vol. 3","R&B","Playlist","DEBL60980802"
"Classic Man (feat. Roman GianArthur)","Jidenna","Classic Man (feat. Roman GianArthur)","R&B","Playlist","USSM11500430"
