,artist,title,genre,lyrics,URL
195,Parliament,Flash Light,RnB,"

Now, I lay me down to sleep
Ooh, I just can't find a beat
Flash light (oh, I will never dance!)
Flash light
Flash light
Flash light

Ha da da dee da hada hada da da

Oh, it's no use

Flash light
Red light
Neon light
Ooh, stop light

Now I lay me down to sleep
I guess I'll go count the sheep
Oh, but I will never dance

(Oh, don't make me do it)
(Dance, sucker! ooh ha ha!)
(Oww! Get him!)

Most of all he needs the funk (shine it)
Help him find the funk (ha, funk it!)
Most of all he needs the funk
Help him find the funk (get him)
Most of all he needs the funk (I know we can get him)
Help him find the funk (ho!)
Most of all he needs the funk (ha, don't!)
Help him find the funk (I know you will! Dance, sucker!)
Most of all he needs the funk (shine the spotlight on him!)
Help him find the funk (oh funk me!)

Ha da da dee da hada hada da da (dance, Nose! You know you on my funk street?)
Oh, funk me
Ha da da dee da hada hada da da (get on down, Nose! I like it! Dance, then!)

Flash light
Flash light (oh ho ho!)
Spot light
Neon light (neon light)
Street light (street light)

Oh ho, ha ha

Everybody's got a little light under the sun

Shinin' on the funk
Shinin' on the funk

Most of all he need the funk
Help him find the funk

Most of all he need the funk (ha da da dee da hada hada da da)
Help him find the funk
Most of all he need the funk (ha da da dee da hada hada da da)
Help him find the funk
Most of all he need the funk (ha da da dee da hada hada da da)
Help him find the funk

Ha da da dee da hada hada da da
Oh
Flash light (flash light, flash light)
Flash light (flash light, flash light)
Flash light (oh, flash light)
Flash light (oh, flash light)
Spot light (spot light)
Neon light (ooh, neon light)
Flash light (ooh, flash light ho!)
Stop light (stop light)

Now I lay me down to sleep
I guess I'll go count the sheep
Ha da da dee da hada hada da da (oh)
Shake your funk (ha da da dee da hada hada da da)
Shake your funk (ha da da dee da hada hada da da)
Shake your rump (ha da da dee da hada hada da da) (ho!)
I think I found the funk

Flash light (flash light)
Day light (day light)
Spot light (spot light)
Red light (Oh, hoo, red light!)

Everybody's got a little light under the sun

Ha da da dee da hada hada da da...

Everybody's got a little light under the sun
Under the sun...
",http://azlyrics.com/lyrics/parliament/flashlight.html
196,Curtis Mayfield,Superfly,RnB,"

Darkest of night
With the moon shining bright
There's a set goin' strong
Lotta things goin' on

The man of the hour
Has an air of great power
The dudes have envied him for so long

Oh, Superfly
You're gonna make your fortune by and by
But if you lose, don't ask no questions why
The only game you know is Do or Die
Ah-ha-ha

Hard to understand
What a hell of a man
This cat of the slum
Had a mind, wasn't dumb

But a weakness was shown
'Cause his hustle was wrong
His mind was his own
But the man lived alone

Ooh, Superfly
You're gonna make your fortune by and by
But if you lose, don't ask no questions why
The only game you know is Do or Die
Ah-ha-ha

The game he plays he plays for keeps
Hustlin' times and ghetto streets
Tryin' to get over
That's what he tryin' to do, y'all

Taking all that he can take
Gambling with the odds of fate
Tryin' to get over
Tryin' to get over
Tryin' to get over
Tryin' to get over
Wooh, Superfly

The aim of his role
Was to move a lot of blow
Ask him his dream
What does it mean? He wouldn't know

""Can't be like the rest""
Is the most he'll confess
But the time's running out
And there's no happiness

Ooh, Superfly
You're gonna make your fortune by and by
But if you lose, don't ask no questions why
The only game you know is Do or Die
Ah-ha-ha

Superfly
Superfly
Superfly
Superfly

Tryin' to get over
Tryin' to get over
Tryin' to get over
Tryin' to get over
Tryin' to get over
Tryin' to get over
Tryin' to get over
Tryin' to get over
Tryin' to get over
",http://azlyrics.com/lyrics/curtismayfield/superfly.html
197,MGMT,Electric Feel,RnB,"

All along the western front
People line up to receive
She got the power in her hand
To shock you like you won't believe
Saw her in the amazon
With the voltage running through her skin
Standing there with nothing on
She gonna teach me how to swim

I said ooh girl
Shock me like an electric eel
Baby girl
You turn me on with your electric feel
I said ooh girl
Shock me like an electric eel
Baby girl
Turn me on with your electric feel

All along the eastern shore
Put your circuits in the sea
This is what the world is for
Making electricity
You can feel it in your mind
Oh you can do it all the time
Plug it in and change the world
You are my electric girl

Said ooh girl
Shock me like an electric eel
Baby girl
Turn me on with your electric feel
I said ooh girl
Shock me like an electric eel
Baby girl
Turn me on with your electric feel

Do what you feel now
Electric feel now
Do what you feel now
Electric feel now
Do what you feel now
Electric feel now
Do what you feel now
Electric feel now
Do what you feel now
Electric feel now
",http://azlyrics.com/lyrics/mgmt/electricfeel.html
198,Manu Dibango,Soul Makossa,RnB,,http://azlyrics.com/lyrics/manudibango/soulmakossa.html
199,Wilbert Harrison,Kansas City,RnB,,http://azlyrics.com/lyrics/wilbertharrison/kansascity.html
200,Gene Chandler,Duke Of Earl,RnB,,http://azlyrics.com/lyrics/genechandler/dukeofearl.html
201,Four Tops,"I Can’t Help Myself (Sugar Pie, Honey Bunch)",RnB,,http://azlyrics.com/lyrics/fourtops/icanthelpmyself.html
202,The Temptations,Ain't Too Proud To Beg,RnB,,http://azlyrics.com/lyrics/temptations/ainttooproudtobeg.html
203,Tennessee Ernie Ford,Sixteen Tons,RnB,,http://azlyrics.com/lyrics/tennesseeernieford/sixteentons.html
204,The Drifters,On Broadway,RnB,,http://azlyrics.com/lyrics/drifters/onbroadway.html
205,CeeLo Green,Fuck You,RnB,,http://azlyrics.com/lyrics/ceelogreen/fuckyou.html
206,Al Green,Love and Happiness,RnB,,http://azlyrics.com/lyrics/algreen/loveandhappiness.html
207,Adele,Someone Like You,RnB,,http://azlyrics.com/lyrics/adele/someonelikeyou.html
208,Justin Bieber,Sorry,RnB,,http://azlyrics.com/lyrics/justinbieber/sorry.html
209,Amy Winehouse,Back To Black,RnB,,http://azlyrics.com/lyrics/amywinehouse/backtoblack.html
210,Mitch Ryder and The Detroit Wheels,Devil with a Blue Dress On / Good Golly Miss Molly (Medley),RnB,,http://azlyrics.com/lyrics/mitchryderanddetroitwheels/devilwithabluedressongoodgollymissmolly.html
211,Aretha Franklin,Think,RnB,,http://azlyrics.com/lyrics/arethafranklin/think.html
212,Aaron Neville,Tell It Like It Is,RnB,,http://azlyrics.com/lyrics/aaronneville/tellitlikeitis.html
213,Lloyd Price,Stagger Lee,RnB,,http://azlyrics.com/lyrics/lloydprice/staggerlee.html
214,George McCrae,Rock Your Baby,RnB,,http://azlyrics.com/lyrics/georgemccrae/rockyourbaby.html
215,Bill Doggett,Honky Tonk Pt.1,RnB,,http://azlyrics.com/lyrics/billdoggett/honkytonkpt1.html
216,The Meters,Cissy Strut,RnB,,http://azlyrics.com/lyrics/meters/cissystrut.html
217,Sly & The Family Stone,I Want to Take You Higher,RnB,,http://azlyrics.com/lyrics/slyfamilystone/iwanttotakeyouhigher.html
218,The Drifters,Money Honey (with Clyde McPhatter),RnB,,http://azlyrics.com/lyrics/drifters/moneyhoney.html
219,The Animals,We Gotta Get Out Of This Place,RnB,,http://azlyrics.com/lyrics/animals/wegottagetoutofthisplace.html
220,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),RnB,,http://azlyrics.com/lyrics/parliament/giveupthefunk.html
221,Autre Ne Veut,Play by Play,RnB,,http://azlyrics.com/lyrics/autreneveut/playbyplay.html
222,The Staple Singers,Respect Yourself,RnB,,http://azlyrics.com/lyrics/staplesingers/respectyourself.html
223,Jerry Butler,For Your Precious Love,RnB,,http://azlyrics.com/lyrics/jerrybutler/foryourpreciouslove.html
224,Sly & The Family Stone,Hot Fun in the Summertime,RnB,,http://azlyrics.com/lyrics/slyfamilystone/hotfuninthesummertime.html
225,Archie Bell & The Drells,Tighten Up,RnB,,http://azlyrics.com/lyrics/archiebelldrells/tightenup.html
226,Grace Jones,Pull Up To The Bumper,RnB,,http://azlyrics.com/lyrics/gracejones/pulluptothebumper.html
227,Bill Withers,Lean on Me,RnB,,http://azlyrics.com/lyrics/billwirs/leanonme.html
228,Aaliyah,Are You That Somebody?,RnB,,http://azlyrics.com/lyrics/aaliyah/areyouthatsomebody.html
229,The Rolling Stones,19th Nervous Breakdown,RnB,,http://azlyrics.com/lyrics/rollingstones/19thnervousbreakdown.html
230,Van Morrison,Into The Mystic,RnB,,http://azlyrics.com/lyrics/vanmorrison/intothemystic.html
231,Roberta Flack,The First Time Ever I Saw Your Face,RnB,,http://azlyrics.com/lyrics/robertaflack/thefirsttimeeverisawyourface.html
232,Miguel,Adorn,RnB,,http://azlyrics.com/lyrics/miguel/adorn.html
233,The O'Jays,Love Train,RnB,,http://azlyrics.com/lyrics/ojays/lovetrain.html
234,Diana Ross,Love Hangover,RnB,,http://azlyrics.com/lyrics/dianaross/lovehangover.html
235,The Jackson 5,ABC,RnB,,http://azlyrics.com/lyrics/jackson5/abc.html
236,The Chi-Lites,Have You Seen Her,RnB,,http://azlyrics.com/lyrics/chilites/haveyouseenher.html
237,Lorraine Ellison,Stay with Me,RnB,,http://azlyrics.com/lyrics/lorraineellison/staywithme.html
238,Stevie Wonder,You Are The Sunshine Of My Life,RnB,,http://azlyrics.com/lyrics/steviewonder/youarethesunshineofmylife.html
239,Jimmy Ruffin,What Becomes Of The Brokenhearted,RnB,,http://azlyrics.com/lyrics/jimmyruffin/whatbecomesofthebrokenhearted.html
240,The Orioles,Crying in the Chapel,RnB,,http://azlyrics.com/lyrics/orioles/cryinginthechapel.html
241,Michael Jackson,Wanna Be Startin' Somethin',RnB,,http://azlyrics.com/lyrics/michaeljackson/wannabestartinsomethin.html
242,Jackie Wilson,Reet Petite,RnB,,http://azlyrics.com/lyrics/jackiewilson/reetpetite.html
243,Ruth Brown,(Mama) He Treats Your Daughter Mean,RnB,,http://azlyrics.com/lyrics/ruthbrown/hetreatsyourdaughtermean.html
244,Whitney Houston,I Will Always Love You,RnB,,http://azlyrics.com/lyrics/whitneyhouston/iwillalwaysloveyou.html
245,The Drifters,Under the Boardwalk,RnB,,http://azlyrics.com/lyrics/drifters/undertheboardwalk.html
246,Michael Jackson,Man in the Mirror,RnB,,http://azlyrics.com/lyrics/michaeljackson/maninthemirror.html
247,The Rolling Stones,The Last Time,RnB,,http://azlyrics.com/lyrics/rollingstones/thelasttime.html
248,James Blake,Limit To Your Love,RnB,,http://azlyrics.com/lyrics/jamesblake/limittoyourlove.html
249,Martha Reeves & The Vandellas,Nowhere To Run,RnB,,http://azlyrics.com/lyrics/marthareevesvandellas/nowheretorun.html
250,Daryl Hall & John Oates,I Can't Go for That (No Can Do),RnB,,http://azlyrics.com/lyrics/darylhalljohnoates/icantgoforthat.html
